source_file,record_id,year,date,colony_name,latitude,longitude,dotter,habitat,oil_present,notes,additional_notes,species_code,state,geo_region,combined_text,nests,birds,text_length,has_coordinates
colony_notes_2011_2021,CN2011_1604,2018,06/24/18 00:00:00,New Harbor Island 1,,,RRR,"Beach, marsh, grasses, shrubs.",N,ROYT observed in small colonies on beach mixed with SATE; no chicks observed. [no SATE/ROYT nests - PJC],,ROYT,,,"Habitat: Beach, marsh, grasses, shrubs. | Species: ROYT | Notes: ROYT observed in small colonies on beach mixed with SATE; no chicks observed. [no SATE/ROYT nests - PJC]",,,169,False
colony_notes_2011_2021,CN2011_1605,2018,06/24/18 00:00:00,New Harbor Island 1,,,RRR,"Beach, marsh, grasses, shrubs.",N,SATE observed in small mixed colonies with ROYT; no chicks observed; more nesting sites than ROYT. [no SATE/ROYT nests - PJC],,SATE,,,"Habitat: Beach, marsh, grasses, shrubs. | Species: SATE | Notes: SATE observed in small mixed colonies with ROYT; no chicks observed; more nesting sites than ROYT. [no SATE/ROYT nests - PJC]",,,190,False
colony_notes_2011_2021,CN2011_1606,2018,06/24/18 00:00:00,New Harbor Island 1,,,RRR,"Beach, marsh, grasses, shrubs.",N,Only 6 sites identified throughout colony; FOTE observed sitting on sites in wrack lines.,,FOTE,,,"Habitat: Beach, marsh, grasses, shrubs. | Species: FOTE | Notes: Only 6 sites identified throughout colony; FOTE observed sitting on sites in wrack lines.",,,154,False
colony_notes_2011_2021,CN2011_1607,2018,05/20/18 00:00:00,New Harbor Island 1,,,RRR,"Beach, marsh, grasses, shrubs.",N,"Only 4 BLSK sites observed in May, no photo coverage in June.",,BLSK,,,"Habitat: Beach, marsh, grasses, shrubs. | Species: BLSK | Notes: Only 4 BLSK sites observed in May, no photo coverage in June.",,,126,False
colony_notes_2011_2021,CN2011_1608,2018,06/24/18 00:00:00,New Harbor Island 1,,,RRR,"Beach, marsh, grasses, shrubs.",N,Only photo coverage of SATE and ROYT colonies in June from CAM2.; May photos only showed roosting birds and BLSK. [no SATE/ROYT nests - PJC],,,,,"Habitat: Beach, marsh, grasses, shrubs. | Notes: Only photo coverage of SATE and ROYT colonies in June from CAM2.; May photos only showed roosting birds and BLSK. [no SATE/ROYT nests - PJC]",,,189,False
colony_notes_2011_2021,CN2011_1609,2018,05/20/18 00:00:00,New Harbor Island 3,,,RRR,"Beach, marsh, grasses, shrubs.",N,"NHI3. Only 4 sites observed, 3 with young chicks still in nest.",,GREG,,,"Habitat: Beach, marsh, grasses, shrubs. | Species: GREG | Notes: NHI3. Only 4 sites observed, 3 with young chicks still in nest.",,,128,False
colony_notes_2011_2021,CN2011_1610,2018,05/20/18 00:00:00,New Harbor Island 3,,,RRR,"Beach, marsh, grasses, shrubs.",N,"NHI3. 2 TRHE birds observed in May, no nests.",,TRHE,,,"Habitat: Beach, marsh, grasses, shrubs. | Species: TRHE | Notes: NHI3. 2 TRHE birds observed in May, no nests.",,,110,False
colony_notes_2011_2021,CN2011_1611,2018,05/20/18 00:00:00,New Harbor Island 3,,,RRR,"Beach, marsh, grasses, shrubs.",N,NHI3. LAGU observed sitting on sites and in brooding posture; no chicks observed.,,LAGU,,,"Habitat: Beach, marsh, grasses, shrubs. | Species: LAGU | Notes: NHI3. LAGU observed sitting on sites and in brooding posture; no chicks observed.",,,146,False
colony_notes_2011_2021,CN2011_1612,2018,06/23/18 00:00:00,Drum Bay Island,,,RRR,"Marsh, grasses, shrubs",N,No photos taken in May; only LAGU seen on nests in June; one nest with chick.,,LAGU,,,"Habitat: Marsh, grasses, shrubs | Species: LAGU | Notes: No photos taken in May; only LAGU seen on nests in June; one nest with chick.",,,134,False
colony_notes_2011_2021,CN2011_1613,2018,05/19/18 00:00:00,Long Bay Island,,,RRR,"Marsh, grasses, shrubs",N,LAGU observed sitting on sites; no chicks observed; birds still observed incubating in June.,,LAGU,,,"Habitat: Marsh, grasses, shrubs | Species: LAGU | Notes: LAGU observed sitting on sites; no chicks observed; birds still observed incubating in June.",,,149,False
colony_notes_2011_2021,CN2011_1614,2015,06/21/15 00:00:00,Biloxi North 27,,,PJC,Marsh island w. beaches,N,"On north beaches; many BLSK possibly brooding small chicks; 1 GBTE chick seen, away form nest but attended",,BLSK/GBTE,,,"Habitat: Marsh island w. beaches | Species: BLSK/GBTE | Notes: On north beaches; many BLSK possibly brooding small chicks; 1 GBTE chick seen, away form nest but attended",,,169,False
colony_notes_2011_2021,CN2011_1615,2015,05/17/15 00:00:00,Biloxi North 27,,,PJC,Marsh island w. beaches,N,"BLSK/GBTE present in good #s in May, but June reflected peak breeding better",,BLSK/GBTE,,,"Habitat: Marsh island w. beaches | Species: BLSK/GBTE | Notes: BLSK/GBTE present in good #s in May, but June reflected peak breeding better",,,139,False
colony_notes_2011_2021,CN2011_1616,2015,05/17/15 00:00:00,Gosier Islands South,,,PJC,barrier beach island,N,"BLSK/CATE present in good #s, setting up; few ROYT/SATE in non-breeding habitat; BRPE roost; nothing to dot compared w. June",,,,,"Habitat: barrier beach island | Notes: BLSK/CATE present in good #s, setting up; few ROYT/SATE in non-breeding habitat; BRPE roost; nothing to dot compared w. June",,,163,False
colony_notes_2011_2021,CN2011_1617,2015,05/17/15 00:00:00,Gosier Islands North,,,PJC,barrier beach island,N,BLSK/GBTE setting up; few ROYT/SATE in non-breeding habitat,,,,,Habitat: barrier beach island | Notes: BLSK/GBTE setting up; few ROYT/SATE in non-breeding habitat,,,98,False
colony_notes_2011_2021,CN2011_1618,2015,06/21/15 00:00:00,Gosier Islands North,,,PJC,barrier beach island,N,excellent ROYT/SATE/CATE coverage; a little harder to tell if BLSK/GBTE coverage was 100%,,,,,Habitat: barrier beach island | Notes: excellent ROYT/SATE/CATE coverage; a little harder to tell if BLSK/GBTE coverage was 100%,,,128,False
colony_notes_2011_2021,CN2011_1619,2015,06/21/15 00:00:00,Gosier Islands South,,,PJC,barrier beach island,N,excellent ROYT/SATE/CATE coverage; a little harder to tell if BLSK/GBTE coverage was 100%,,,,,Habitat: barrier beach island | Notes: excellent ROYT/SATE/CATE coverage; a little harder to tell if BLSK/GBTE coverage was 100%,,,128,False
colony_notes_2011_2021,CN2011_1620,2015,06/21/15 00:00:00,Biloxi North 42,,,PJC,marsh island,N,"Complete coverage; incubation posture; birds present in May, but fewer",,FOTE,,,"Habitat: marsh island | Species: FOTE | Notes: Complete coverage; incubation posture; birds present in May, but fewer",,,117,False
colony_notes_2011_2021,CN2011_1621,2015,06/22/15 00:00:00,Beauvoir,,,PJC,Mainland beach,N,No birds; just two photos on 18 May and none in June,,BLSK,,,Habitat: Mainland beach | Species: BLSK | Notes: No birds; just two photos on 18 May and none in June,,,101,False
colony_notes_2011_2021,CN2011_1622,2015,05/17/15 00:00:00,Biloxi North 31,,,PJC,marsh island,N,Just a 50m long island remained; under water by 2018 surveys; aka Higginbotham Island,,FOTE/LAGU,,,Habitat: marsh island | Species: FOTE/LAGU | Notes: Just a 50m long island remained; under water by 2018 surveys; aka Higginbotham Island,,,137,False
colony_notes_2011_2021,CN2011_1623,2015,06/22/15 00:00:00,Biloxi North 31,,,PJC,marsh island,N,"a few birds of both spp. still present, but May the better count",,FOTE/LAGU,,,"Habitat: marsh island | Species: FOTE/LAGU | Notes: a few birds of both spp. still present, but May the better count",,,116,False
colony_notes_2011_2021,CN2011_1624,2015,05/16/15 00:00:00,Pelican Island,,,PJC,,N,former colony w. 100s of nests; 1 philopatric pair nesting on the only available square meter of dry land; submerged by June,,BRPE,,,Species: BRPE | Notes: former colony w. 100s of nests; 1 philopatric pair nesting on the only available square meter of dry land; submerged by June,,,147,False
colony_notes_2011_2021,CN2011_1625,2015,05/18/15 00:00:00,Biloxi Lake B 2,,,PJC,,N,"Surveyed May and June, but no photos",,,,,"Notes: Surveyed May and June, but no photos",,,43,False
colony_notes_2011_2021,CN2011_1626,2015,06/20/15 00:00:00,Barataria Bay 5 AB,,,PJC,marsh island,N,No birds at all; same for 16 May,,FOTE,,,Habitat: marsh island | Species: FOTE | Notes: No birds at all; same for 16 May,,,79,False
colony_notes_2011_2021,CN2011_1627,2015,06/20/15 00:00:00,Barataria Bay 12,,,PJC,marsh island,N,No birds at all; same for 16 May,,FOTE,,,Habitat: marsh island | Species: FOTE | Notes: No birds at all; same for 16 May,,,79,False
colony_notes_2011_2021,CN2011_1628,2015,06/20/15 00:00:00,Fricot Bayou Island,,,PJC,marsh island,N,No birds at all; same for 16 May,,FOTE,,,Habitat: marsh island | Species: FOTE | Notes: No birds at all; same for 16 May,,,79,False
colony_notes_2011_2021,CN2011_1629,2015,05/16/15 00:00:00,Beauregard Island,,,PJC,marsh island w. beaches,N,No nests; lots of trash; no nests on 6/20 either,,,,,Habitat: marsh island w. beaches | Notes: No nests; lots of trash; no nests on 6/20 either,,,90,False
colony_notes_2011_2021,CN2011_1630,2015,06/20/15 00:00:00,Barataria Bay 6,,,PJC,marsh island,N,No birds at all; same for 16 May,,,,,Habitat: marsh island | Notes: No birds at all; same for 16 May,,,63,False
colony_notes_2011_2021,CN2011_1631,2015,05/16/15 00:00:00,Terrebonne Bay 1,,,PJC,"marsh, shrubs, beach",N,"Complete count; incubating, and many mates present; some chicks conspicuous in June; much of island veg seemingly killed off by June (from BRPE nesting?)",,LAGU,,,"Habitat: marsh, shrubs, beach | Species: LAGU | Notes: Complete count; incubating, and many mates present; some chicks conspicuous in June; much of island veg seemingly killed off by June (from BRPE nesting?)",,,208,False
colony_notes_2011_2021,CN2011_1632,2015,05/16/15 00:00:00,Terrebonne Bay 1,,,PJC,"marsh, shrubs, beach",N,Just a small group; some chicks evident in June; no evidence of colony growth from May to June and little habitat available,,ROYT,,,"Habitat: marsh, shrubs, beach | Species: ROYT | Notes: Just a small group; some chicks evident in June; no evidence of colony growth from May to June and little habitat available",,,178,False
colony_notes_2011_2021,CN2011_1633,2015,06/20/15 00:00:00,Terrebonne Bay 1,,,PJC,"marsh, shrubs, beach",N,"Complete count; incubating, along with some territorial birds; very few birds and no nests in May",,BRPE,,,"Habitat: marsh, shrubs, beach | Species: BRPE | Notes: Complete count; incubating, along with some territorial birds; very few birds and no nests in May",,,152,False
colony_notes_2011_2021,CN2011_1634,2015,06/21/15 00:00:00,Biloxi South 15,,,PJC,marsh island,N,No birds at all; none 17 May either; island about 100m x 50m,,,,,Habitat: marsh island | Notes: No birds at all; none 17 May either; island about 100m x 50m,,,91,False
colony_notes_2011_2021,CN2011_1635,2015,05/17/15 00:00:00,Biloxi North 41,,,PJC,marsh island,N,incubation posture; some mates; island empty 21 June,,FOTE,,,Habitat: marsh island | Species: FOTE | Notes: incubation posture; some mates; island empty 21 June,,,99,False
colony_notes_2011_2021,CN2011_1636,2015,06/21/15 00:00:00,Biloxi North 26,,,PJC,marsh island,N,"complete coverage; counted June because TRHE seemed more abundant than in May; May had a group of 9 ROYT in potential breeding habitat, but just standing; 4 roosting BRPE in May too",,LAGU/TRHE,,,"Habitat: marsh island | Species: LAGU/TRHE | Notes: complete coverage; counted June because TRHE seemed more abundant than in May; May had a group of 9 ROYT in potential breeding habitat, but just standing; 4 roosting BRPE in May too",,,233,False
colony_notes_2011_2021,CN2011_1637,2015,06/21/15 00:00:00,Biloxi North 22,,,PJC,marsh island,N,"no birds, and no birds 17 May; just a 30 m strip of marsh left",,,,,"Habitat: marsh island | Notes: no birds, and no birds 17 May; just a 30 m strip of marsh left",,,93,False
colony_notes_2011_2021,CN2011_1638,2015,05/17/15 00:00:00,Biloxi North 28,,,PJC,marsh island,N,Likely flooded in May but not inspected in June; still visible in later satellite images; but see BS16 for May flooding,,FOTE,,,Habitat: marsh island | Species: FOTE | Notes: Likely flooded in May but not inspected in June; still visible in later satellite images; but see BS16 for May flooding,,,166,False
colony_notes_2011_2021,CN2011_1639,2015,05/17/15 00:00:00,Biloxi North 25,,,PJC,marsh island,N,Complete coverage; things pretty much the same in June,,LAGU/TRHE,,,Habitat: marsh island | Species: LAGU/TRHE | Notes: Complete coverage; things pretty much the same in June,,,106,False
colony_notes_2011_2021,CN2011_1640,2015,06/21/15 00:00:00,Biloxi South 16,,,PJC,marsh island,N,No birds at all; flooding evident in 17 May photos,,,,,Habitat: marsh island | Notes: No birds at all; flooding evident in 17 May photos,,,81,False
colony_notes_2011_2021,CN2011_1641,2015,05/16/15 00:00:00,Barataria Bay 13,,,PJC,marsh shrubs,N,"Some large chicks off nests; colony empty on 20 June, presumably fledged and dispersed",,GREG,,,"Habitat: marsh shrubs | Species: GREG | Notes: Some large chicks off nests; colony empty on 20 June, presumably fledged and dispersed",,,133,False
colony_notes_2011_2021,CN2011_1642,2015,05/16/15 00:00:00,Cat Bay Island,,,PJC,,N,no breeding habitat; tiny sand spit overwashed; mangrove woody trunks poking through the water,,,,,Notes: no breeding habitat; tiny sand spit overwashed; mangrove woody trunks poking through the water,,,101,False
colony_notes_2011_2021,CN2011_1643,2015,06/22/15 00:00:00,Lanark Reef West,,,PJC,"beach, grass, shrubs",N,,,BLSK,,,"Habitat: beach, grass, shrubs | Species: BLSK",,,45,False
colony_notes_2011_2021,CN2011_1644,2015,05/18/15 00:00:00,Lanark Reef West,,,PJC,"beach, grass, shrubs",N,,,GBTE,,,"Habitat: beach, grass, shrubs | Species: GBTE",,,45,False
colony_notes_2011_2021,CN2011_1645,2015,06/22/15 00:00:00,Flag Island North,,,PJC,Sandspit,N,Just 1 photo available; likely incomplete coverage; Cam 2 May coverage indicates only roosting birds of other spp. at the south end,,LETE,,,Habitat: Sandspit | Species: LETE | Notes: Just 1 photo available; likely incomplete coverage; Cam 2 May coverage indicates only roosting birds of other spp. at the south end,,,174,False
colony_notes_2011_2021,CN2011_1646,2015,06/22/15 00:00:00,Flag Island South,,,PJC,Sandspit w. patchy vegetation,N,Tern and skimmer coverage excellent; colonies tight; just a few BLSK in May in breeding areas,,,,,Habitat: Sandspit w. patchy vegetation | Notes: Tern and skimmer coverage excellent; colonies tight; just a few BLSK in May in breeding areas,,,141,False
colony_notes_2011_2021,CN2011_1647,2015,05/18/15 00:00:00,Lanark Reef-Pelican Lump,,,PJC,"beach, grass, shrubs",N,good coverage,,LAGU,,,"Habitat: beach, grass, shrubs | Species: LAGU | Notes: good coverage",,,68,False
colony_notes_2011_2021,CN2011_1648,2015,06/21/15 00:00:00,Anderson Point Island,,,PJC,Herbasceous marsh,N,on wrackline at south end of island; surveyed but no photos in May,,FOTE,,,Habitat: Herbasceous marsh | Species: FOTE | Notes: on wrackline at south end of island; surveyed but no photos in May,,,118,False
colony_notes_2011_2021,CN2011_1649,2015,06/21/15 00:00:00,Hell Pass Coast A,,,PJC,Marsh; beaches at N end,N,"Clearly more birds in June; coverage good; big island, but not a lot of birds",,TRHE,,,"Habitat: Marsh; beaches at N end | Species: TRHE | Notes: Clearly more birds in June; coverage good; big island, but not a lot of birds",,,135,False
colony_notes_2011_2021,CN2011_1650,2015,05/17/15 00:00:00,Hell Pass Coast A,,,PJC,Marsh; beaches at N end,N,Only present in May; likely failed,,CATE/GBTE,,,Habitat: Marsh; beaches at N end | Species: CATE/GBTE | Notes: Only present in May; likely failed,,,97,False
colony_notes_2011_2021,CN2011_1651,2015,05/17/15 00:00:00,Hell Pass Coast A,,,PJC,Marsh; beaches at N end,N,"Big island, but not a big LAGU colony; counted them with TRHE/SNEG June coverage and with BLSK/CATE coverage",,LAGU,,,"Habitat: Marsh; beaches at N end | Species: LAGU | Notes: Big island, but not a big LAGU colony; counted them with TRHE/SNEG June coverage and with BLSK/CATE coverage",,,166,False
colony_notes_2011_2021,CN2011_1652,2015,05/17/15 00:00:00,Hell Pass Coast A,,,PJC,Marsh; beaches at N end,N,Counted for May; birds moving around; few sites; fewer still in June,,BLSK,,,Habitat: Marsh; beaches at N end | Species: BLSK | Notes: Counted for May; birds moving around; few sites; fewer still in June,,,126,False
colony_notes_2011_2021,CN2011_1653,2015,05/16/15 00:00:00,Bastian Island,,,PJC,beach,N,Just a small group of prospecting ROYT/SATE in potential breeding habitat,,,,,Habitat: beach | Notes: Just a small group of prospecting ROYT/SATE in potential breeding habitat,,,97,False
colony_notes_2011_2021,CN2011_1654,2015,06/20/15 00:00:00,Bastian Island,,,PJC,beach,N,Just roosting BRPE/LAGU/terns at a north spit; only the May prospecters were dotted,,,,,Habitat: beach | Notes: Just roosting BRPE/LAGU/terns at a north spit; only the May prospecters were dotted,,,107,False
